"Index Num","Country of Origin","Country of Origin-ISO2","Asylum Data",Year,Age,Sex,"Country of Asylum"
2227,Afghanistan,AF,20,2010,"From 16 to 17 years",Total,Finland
2228,Afghanistan,AF,5,2011,"From 16 to 17 years",Total,Finland
2229,Afghanistan,AF,15,2012,"From 16 to 17 years",Total,Finland
2230,Afghanistan,AF,10,2013,"From 16 to 17 years",Total,Finland
2231,Afghanistan,AF,25,2014,"From 16 to 17 years",Total,Finland
2232,Afghanistan,AF,1195,2015,"From 16 to 17 years",Total,Finland
2233,Afghanistan,AF,40,2016,"From 16 to 17 years",Total,Finland
2234,Afghanistan,AF,15,2017,"From 16 to 17 years",Total,Finland
2235,Afghanistan,AF,10,2018,"From 16 to 17 years",Total,Finland
2236,Afghanistan,AF,10,2019,"From 16 to 17 years",Total,Finland
2237,Afghanistan,AF,15,2008,"From 16 to 17 years",Total,France
2238,Afghanistan,AF,40,2009,"From 16 to 17 years",Total,France
2239,Afghanistan,AF,80,2010,"From 16 to 17 years",Total,France
2240,Afghanistan,AF,80,2011,"From 16 to 17 years",Total,France
2241,Afghanistan,AF,40,2012,"From 16 to 17 years",Total,France
2242,Afghanistan,AF,25,2013,"From 16 to 17 years",Total,France
2243,Afghanistan,AF,25,2014,"From 16 to 17 years",Total,France
2244,Afghanistan,AF,45,2015,"From 16 to 17 years",Total,France
2245,Afghanistan,AF,90,2016,"From 16 to 17 years",Total,France
2246,Afghanistan,AF,165,2017,"From 16 to 17 years",Total,France
2247,Afghanistan,AF,235,2018,"From 16 to 17 years",Total,France
2248,Afghanistan,AF,30,2012,"From 16 to 17 years",Total,Croatia
2249,Afghanistan,AF,25,2013,"From 16 to 17 years",Total,Croatia
2250,Afghanistan,AF,70,2016,"From 16 to 17 years",Total,Croatia
2251,Afghanistan,AF,20,2017,"From 16 to 17 years",Total,Croatia
2252,Afghanistan,AF,5,2018,"From 16 to 17 years",Total,Croatia
2253,Afghanistan,AF,65,2012,"From 16 to 17 years",Total,Hungary
2254,Afghanistan,AF,90,2013,"From 16 to 17 years",Total,Hungary
2255,Afghanistan,AF,200,2014,"From 16 to 17 years",Total,Hungary
2256,Afghanistan,AF,2190,2015,"From 16 to 17 years",Total,Hungary
2257,Afghanistan,AF,450,2016,"From 16 to 17 years",Total,Hungary
2258,Afghanistan,AF,50,2017,"From 16 to 17 years",Total,Hungary
2259,Afghanistan,AF,5,2018,"From 16 to 17 years",Total,Hungary
2260,Afghanistan,AF,5,2009,"From 16 to 17 years",Total,Ireland
2261,Afghanistan,AF,5,2011,"From 16 to 17 years",Total,Ireland
2262,Afghanistan,AF,10,2015,"From 16 to 17 years",Total,Ireland
2263,Afghanistan,AF,5,2016,"From 16 to 17 years",Total,Ireland
2264,Afghanistan,AF,5,2017,"From 16 to 17 years",Total,Ireland
2265,Afghanistan,AF,180,2008,"From 16 to 17 years",Total,Italy
2266,Afghanistan,AF,85,2009,"From 16 to 17 years",Total,Italy
2267,Afghanistan,AF,105,2010,"From 16 to 17 years",Total,Italy
2268,Afghanistan,AF,120,2011,"From 16 to 17 years",Total,Italy
2269,Afghanistan,AF,110,2012,"From 16 to 17 years",Total,Italy
2270,Afghanistan,AF,65,2013,"From 16 to 17 years",Total,Italy
2271,Afghanistan,AF,40,2014,"From 16 to 17 years",Total,Italy
2272,Afghanistan,AF,50,2015,"From 16 to 17 years",Total,Italy
2273,Afghanistan,AF,40,2016,"From 16 to 17 years",Total,Italy
2274,Afghanistan,AF,45,2017,"From 16 to 17 years",Total,Italy
2275,Afghanistan,AF,55,2018,"From 16 to 17 years",Total,Italy
2276,Afghanistan,AF,35,2019,"From 16 to 17 years",Total,Italy
2277,Afghanistan,AF,5,2011,"From 16 to 17 years",Total,Lithuania
2278,Afghanistan,AF,5,2011,"From 16 to 17 years",Total,Luxembourg
2279,Afghanistan,AF,25,2015,"From 16 to 17 years",Total,Luxembourg
2280,Afghanistan,AF,10,2016,"From 16 to 17 years",Total,Luxembourg
2281,Afghanistan,AF,5,2017,"From 16 to 17 years",Total,Luxembourg
2282,Afghanistan,AF,5,2019,"From 16 to 17 years",Total,Luxembourg
2283,Afghanistan,AF,5,2010,"From 16 to 17 years",Total,Latvia
2284,Afghanistan,AF,55,2008,"From 16 to 17 years",Total,Netherlands
2285,Afghanistan,AF,190,2009,"From 16 to 17 years",Total,Netherlands
2286,Afghanistan,AF,135,2010,"From 16 to 17 years",Total,Netherlands
2287,Afghanistan,AF,155,2011,"From 16 to 17 years",Total,Netherlands
2288,Afghanistan,AF,65,2012,"From 16 to 17 years",Total,Netherlands
2289,Afghanistan,AF,35,2013,"From 16 to 17 years",Total,Netherlands
2290,Afghanistan,AF,15,2014,"From 16 to 17 years",Total,Netherlands
2291,Afghanistan,AF,320,2015,"From 16 to 17 years",Total,Netherlands
2292,Afghanistan,AF,90,2016,"From 16 to 17 years",Total,Netherlands
2293,Afghanistan,AF,25,2017,"From 16 to 17 years",Total,Netherlands
2294,Afghanistan,AF,15,2018,"From 16 to 17 years",Total,Netherlands
2295,Afghanistan,AF,20,2019,"From 16 to 17 years",Total,Netherlands
2296,Afghanistan,AF,315,2008,"From 16 to 17 years",Total,Norway
2297,Afghanistan,AF,815,2009,"From 16 to 17 years",Total,Norway
2298,Afghanistan,AF,165,2010,"From 16 to 17 years",Total,Norway
2299,Afghanistan,AF,200,2011,"From 16 to 17 years",Total,Norway
2300,Afghanistan,AF,190,2012,"From 16 to 17 years",Total,Norway
2301,Afghanistan,AF,105,2013,"From 16 to 17 years",Total,Norway
2302,Afghanistan,AF,105,2014,"From 16 to 17 years",Total,Norway
2303,Afghanistan,AF,1350,2015,"From 16 to 17 years",Total,Norway
2304,Afghanistan,AF,25,2016,"From 16 to 17 years",Total,Norway
2305,Afghanistan,AF,15,2017,"From 16 to 17 years",Total,Norway
2306,Afghanistan,AF,5,2018,"From 16 to 17 years",Total,Norway
2307,Afghanistan,AF,10,2019,"From 16 to 17 years",Total,Norway
2308,Afghanistan,AF,5,2009,"From 16 to 17 years",Total,Poland
2309,Afghanistan,AF,5,2011,"From 16 to 17 years",Total,Poland
2310,Afghanistan,AF,5,2012,"From 16 to 17 years",Total,Poland
2311,Afghanistan,AF,5,2014,"From 16 to 17 years",Total,Poland
2312,Afghanistan,AF,5,2015,"From 16 to 17 years",Total,Poland
2313,Afghanistan,AF,5,2017,"From 16 to 17 years",Total,Poland
2314,Afghanistan,AF,10,2018,"From 16 to 17 years",Total,Poland
2315,Afghanistan,AF,10,2019,"From 16 to 17 years",Total,Poland
2316,Afghanistan,AF,5,2017,"From 16 to 17 years",Total,Portugal
2317,Afghanistan,AF,15,2009,"From 16 to 17 years",Total,Romania
2318,Afghanistan,AF,20,2010,"From 16 to 17 years",Total,Romania
2319,Afghanistan,AF,20,2011,"From 16 to 17 years",Total,Romania
2320,Afghanistan,AF,30,2012,"From 16 to 17 years",Total,Romania
2321,Afghanistan,AF,55,2014,"From 16 to 17 years",Total,Romania
2322,Afghanistan,AF,15,2015,"From 16 to 17 years",Total,Romania
2323,Afghanistan,AF,5,2016,"From 16 to 17 years",Total,Romania
2324,Afghanistan,AF,15,2017,"From 16 to 17 years",Total,Romania
2325,Afghanistan,AF,5,2018,"From 16 to 17 years",Total,Romania
2326,Afghanistan,AF,30,2019,"From 16 to 17 years",Total,Romania
2327,Afghanistan,AF,165,2008,"From 16 to 17 years",Total,Sweden
2328,Afghanistan,AF,450,2009,"From 16 to 17 years",Total,Sweden
2329,Afghanistan,AF,705,2010,"From 16 to 17 years",Total,Sweden
2330,Afghanistan,AF,980,2011,"From 16 to 17 years",Total,Sweden
2331,Afghanistan,AF,1100,2012,"From 16 to 17 years",Total,Sweden
2332,Afghanistan,AF,695,2013,"From 16 to 17 years",Total,Sweden
2333,Afghanistan,AF,705,2014,"From 16 to 17 years",Total,Sweden
2334,Afghanistan,AF,11445,2015,"From 16 to 17 years",Total,Sweden
2335,Afghanistan,AF,305,2016,"From 16 to 17 years",Total,Sweden
2336,Afghanistan,AF,135,2017,"From 16 to 17 years",Total,Sweden
2337,Afghanistan,AF,60,2018,"From 16 to 17 years",Total,Sweden
2338,Afghanistan,AF,50,2019,"From 16 to 17 years",Total,Sweden
2339,Afghanistan,AF,5,2008,"From 16 to 17 years",Total,Slovenia
2340,Afghanistan,AF,10,2009,"From 16 to 17 years",Total,Slovenia
2341,Afghanistan,AF,10,2010,"From 16 to 17 years",Total,Slovenia
2342,Afghanistan,AF,25,2011,"From 16 to 17 years",Total,Slovenia
2343,Afghanistan,AF,15,2012,"From 16 to 17 years",Total,Slovenia
2344,Afghanistan,AF,5,2013,"From 16 to 17 years",Total,Slovenia
2345,Afghanistan,AF,30,2014,"From 16 to 17 years",Total,Slovenia
2346,Afghanistan,AF,10,2015,"From 16 to 17 years",Total,Slovenia
2347,Afghanistan,AF,75,2016,"From 16 to 17 years",Total,Slovenia
2348,Afghanistan,AF,155,2017,"From 16 to 17 years",Total,Slovenia
2349,Afghanistan,AF,90,2018,"From 16 to 17 years",Total,Slovenia
2350,Afghanistan,AF,125,2019,"From 16 to 17 years",Total,Slovenia
2351,Afghanistan,AF,5,2009,"From 16 to 17 years",Total,Slovakia
2352,Afghanistan,AF,10,2011,"From 16 to 17 years",Total,Slovakia
2353,Afghanistan,AF,5,2014,"From 16 to 17 years",Total,Slovakia
2354,Afghanistan,AF,5,2018,"From 16 to 17 years",Total,Slovakia
2355,Afghanistan,AF,10,2019,"From 16 to 17 years",Total,Slovakia
2356,Afghanistan,AF,1490,2008,"From 16 to 17 years",Total,Total
2357,Afghanistan,AF,2245,2009,"From 16 to 17 years",Total,Total
2358,Afghanistan,AF,2360,2010,"From 16 to 17 years",Total,Total
2359,Afghanistan,AF,3040,2011,"From 16 to 17 years",Total,Total
2360,Afghanistan,AF,3100,2012,"From 16 to 17 years",Total,Total
2361,Afghanistan,AF,1970,2013,"From 16 to 17 years",Total,Total
2362,Afghanistan,AF,3175,2014,"From 16 to 17 years",Total,Total
2363,Afghanistan,AF,25720,2015,"From 16 to 17 years",Total,Total
2364,Afghanistan,AF,15700,2016,"From 16 to 17 years",Total,Total
2365,Afghanistan,AF,3455,2017,"From 16 to 17 years",Total,Total
2366,Afghanistan,AF,2100,2018,"From 16 to 17 years",Total,Total
2367,Afghanistan,AF,2455,2019,"From 16 to 17 years",Total,Total
2368,Afghanistan,AF,715,2008,"From 16 to 17 years",Total,"United Kingdom"
2369,Afghanistan,AF,470,2009,"From 16 to 17 years",Total,"United Kingdom"
2370,Afghanistan,AF,225,2010,"From 16 to 17 years",Total,"United Kingdom"
2371,Afghanistan,AF,125,2011,"From 16 to 17 years",Total,"United Kingdom"
2372,Afghanistan,AF,70,2012,"From 16 to 17 years",Total,"United Kingdom"
2373,Afghanistan,AF,70,2013,"From 16 to 17 years",Total,"United Kingdom"
2374,Afghanistan,AF,55,2014,"From 16 to 17 years",Total,"United Kingdom"
2375,Afghanistan,AF,230,2015,"From 16 to 17 years",Total,"United Kingdom"
2376,Afghanistan,AF,270,2016,"From 16 to 17 years",Total,"United Kingdom"
2377,Afghanistan,AF,75,2017,"From 16 to 17 years",Total,"United Kingdom"
2378,Afghanistan,AF,105,2018,"From 16 to 17 years",Total,"United Kingdom"
2379,Afghanistan,AF,165,2019,"From 16 to 17 years",Total,"United Kingdom"
2380,Afghanistan,AF,15,2008,"Less than 14 years",Total,Austria
2381,Afghanistan,AF,15,2009,"Less than 14 years",Total,Austria
2382,Afghanistan,AF,15,2010,"Less than 14 years",Total,Austria
2383,Afghanistan,AF,45,2011,"Less than 14 years",Total,Austria
2384,Afghanistan,AF,75,2012,"Less than 14 years",Total,Austria
2385,Afghanistan,AF,30,2013,"Less than 14 years",Total,Austria
2386,Afghanistan,AF,60,2014,"Less than 14 years",Total,Austria
2387,Afghanistan,AF,425,2015,"Less than 14 years",Total,Austria
2388,Afghanistan,AF,285,2016,"Less than 14 years",Total,Austria
2389,Afghanistan,AF,105,2017,"Less than 14 years",Total,Austria
2390,Afghanistan,AF,20,2018,"Less than 14 years",Total,Austria
2391,Afghanistan,AF,30,2019,"Less than 14 years",Total,Austria
2392,Afghanistan,AF,5,2008,"Less than 14 years",Total,Belgium
2393,Afghanistan,AF,15,2009,"Less than 14 years",Total,Belgium
2394,Afghanistan,AF,15,2010,"Less than 14 years",Total,Belgium
2395,Afghanistan,AF,50,2011,"Less than 14 years",Total,Belgium
2396,Afghanistan,AF,25,2012,"Less than 14 years",Total,Belgium
2397,Afghanistan,AF,10,2013,"Less than 14 years",Total,Belgium
2398,Afghanistan,AF,15,2014,"Less than 14 years",Total,Belgium
2399,Afghanistan,AF,215,2015,"Less than 14 years",Total,Belgium
2400,Afghanistan,AF,80,2016,"Less than 14 years",Total,Belgium
2401,Afghanistan,AF,40,2017,"Less than 14 years",Total,Belgium
2402,Afghanistan,AF,25,2018,"Less than 14 years",Total,Belgium
2403,Afghanistan,AF,60,2019,"Less than 14 years",Total,Belgium
2404,Afghanistan,AF,5,2011,"Less than 14 years",Total,Bulgaria
2405,Afghanistan,AF,5,2012,"Less than 14 years",Total,Bulgaria
2406,Afghanistan,AF,5,2013,"Less than 14 years",Total,Bulgaria
2407,Afghanistan,AF,65,2014,"Less than 14 years",Total,Bulgaria
2408,Afghanistan,AF,90,2015,"Less than 14 years",Total,Bulgaria
2409,Afghanistan,AF,315,2016,"Less than 14 years",Total,Bulgaria
2410,Afghanistan,AF,30,2017,"Less than 14 years",Total,Bulgaria
2411,Afghanistan,AF,20,2018,"Less than 14 years",Total,Bulgaria
2412,Afghanistan,AF,25,2019,"Less than 14 years",Total,Bulgaria
2413,Afghanistan,AF,5,2009,"Less than 14 years",Total,Switzerland
2414,Afghanistan,AF,5,2010,"Less than 14 years",Total,Switzerland
2415,Afghanistan,AF,10,2011,"Less than 14 years",Total,Switzerland
2416,Afghanistan,AF,10,2012,"Less than 14 years",Total,Switzerland
2417,Afghanistan,AF,5,2013,"Less than 14 years",Total,Switzerland
2418,Afghanistan,AF,5,2014,"Less than 14 years",Total,Switzerland
2419,Afghanistan,AF,110,2015,"Less than 14 years",Total,Switzerland
2420,Afghanistan,AF,55,2016,"Less than 14 years",Total,Switzerland
2421,Afghanistan,AF,30,2017,"Less than 14 years",Total,Switzerland
2422,Afghanistan,AF,15,2018,"Less than 14 years",Total,Switzerland
2423,Afghanistan,AF,25,2019,"Less than 14 years",Total,Switzerland
2424,Afghanistan,AF,10,2008,"Less than 14 years",Total,"Germany (until 1990 former territory of the FRG)"
2425,Afghanistan,AF,50,2009,"Less than 14 years",Total,"Germany (until 1990 former territory of the FRG)"
2426,Afghanistan,AF,50,2010,"Less than 14 years",Total,"Germany (until 1990 former territory of the FRG)"
2427,Afghanistan,AF,85,2011,"Less than 14 years",Total,"Germany (until 1990 former territory of the FRG)"
2428,Afghanistan,AF,85,2012,"Less than 14 years",Total,"Germany (until 1990 former territory of the FRG)"
2429,Afghanistan,AF,45,2013,"Less than 14 years",Total,"Germany (until 1990 former territory of the FRG)"
2430,Afghanistan,AF,40,2014,"Less than 14 years",Total,"Germany (until 1990 former territory of the FRG)"
2431,Afghanistan,AF,415,2015,"Less than 14 years",Total,"Germany (until 1990 former territory of the FRG)"
2432,Afghanistan,AF,810,2016,"Less than 14 years",Total,"Germany (until 1990 former territory of the FRG)"
2433,Afghanistan,AF,170,2017,"Less than 14 years",Total,"Germany (until 1990 former territory of the FRG)"
2434,Afghanistan,AF,70,2018,"Less than 14 years",Total,"Germany (until 1990 former territory of the FRG)"
2435,Afghanistan,AF,55,2019,"Less than 14 years",Total,"Germany (until 1990 former territory of the FRG)"
2436,Afghanistan,AF,15,2009,"Less than 14 years",Total,Denmark
2437,Afghanistan,AF,10,2010,"Less than 14 years",Total,Denmark
2438,Afghanistan,AF,20,2011,"Less than 14 years",Total,Denmark
2439,Afghanistan,AF,20,2012,"Less than 14 years",Total,Denmark
2440,Afghanistan,AF,5,2013,"Less than 14 years",Total,Denmark
2441,Afghanistan,AF,5,2014,"Less than 14 years",Total,Denmark
2442,Afghanistan,AF,80,2015,"Less than 14 years",Total,Denmark
2443,Afghanistan,AF,80,2016,"Less than 14 years",Total,Denmark
2444,Afghanistan,AF,10,2017,"Less than 14 years",Total,Denmark
2445,Afghanistan,AF,5,2018,"Less than 14 years",Total,Denmark
2446,Afghanistan,AF,10,2019,"Less than 14 years",Total,Denmark
2447,Afghanistan,AF,15,2008,"Less than 14 years",Total,Greece
2448,Afghanistan,AF,5,2010,"Less than 14 years",Total,Greece
2449,Afghanistan,AF,5,2012,"Less than 14 years",Total,Greece
2450,Afghanistan,AF,15,2013,"Less than 14 years",Total,Greece
2451,Afghanistan,AF,20,2014,"Less than 14 years",Total,Greece
2452,Afghanistan,AF,10,2015,"Less than 14 years",Total,Greece
2453,Afghanistan,AF,55,2016,"Less than 14 years",Total,Greece
2454,Afghanistan,AF,40,2017,"Less than 14 years",Total,Greece
2455,Afghanistan,AF,65,2018,"Less than 14 years",Total,Greece
2456,Afghanistan,AF,145,2019,"Less than 14 years",Total,Greece
2457,Afghanistan,AF,85,2008,"Less than 14 years",Total,"European Union - 27 countries (from 2020)"
2458,Afghanistan,AF,160,2009,"Less than 14 years",Total,"European Union - 27 countries (from 2020)"
2459,Afghanistan,AF,190,2010,"Less than 14 years",Total,"European Union - 27 countries (from 2020)"
2460,Afghanistan,AF,365,2011,"Less than 14 years",Total,"European Union - 27 countries (from 2020)"
2461,Afghanistan,AF,435,2012,"Less than 14 years",Total,"European Union - 27 countries (from 2020)"
2462,Afghanistan,AF,260,2013,"Less than 14 years",Total,"European Union - 27 countries (from 2020)"
2463,Afghanistan,AF,470,2014,"Less than 14 years",Total,"European Union - 27 countries (from 2020)"
2464,Afghanistan,AF,4500,2015,"Less than 14 years",Total,"European Union - 27 countries (from 2020)"
2465,Afghanistan,AF,1930,2016,"Less than 14 years",Total,"European Union - 27 countries (from 2020)"
2466,Afghanistan,AF,555,2017,"Less than 14 years",Total,"European Union - 27 countries (from 2020)"
2467,Afghanistan,AF,265,2018,"Less than 14 years",Total,"European Union - 27 countries (from 2020)"
2468,Afghanistan,AF,415,2019,"Less than 14 years",Total,"European Union - 27 countries (from 2020)"
2469,Afghanistan,AF,270,2008,"Less than 14 years",Total,"European Union - 28 countries (2013-2020)"
2470,Afghanistan,AF,365,2009,"Less than 14 years",Total,"European Union - 28 countries (2013-2020)"
2471,Afghanistan,AF,240,2010,"Less than 14 years",Total,"European Union - 28 countries (2013-2020)"
2472,Afghanistan,AF,440,2011,"Less than 14 years",Total,"European Union - 28 countries (2013-2020)"
2473,Afghanistan,AF,485,2012,"Less than 14 years",Total,"European Union - 28 countries (2013-2020)"
2474,Afghanistan,AF,285,2013,"Less than 14 years",Total,"European Union - 28 countries (2013-2020)"
2475,Afghanistan,AF,510,2014,"Less than 14 years",Total,"European Union - 28 countries (2013-2020)"
2476,Afghanistan,AF,4660,2015,"Less than 14 years",Total,"European Union - 28 countries (2013-2020)"
2477,Afghanistan,AF,2085,2016,"Less than 14 years",Total,"European Union - 28 countries (2013-2020)"
2478,Afghanistan,AF,590,2017,"Less than 14 years",Total,"European Union - 28 countries (2013-2020)"
2479,Afghanistan,AF,290,2018,"Less than 14 years",Total,"European Union - 28 countries (2013-2020)"
2480,Afghanistan,AF,460,2019,"Less than 14 years",Total,"European Union - 28 countries (2013-2020)"
2481,Afghanistan,AF,5,2009,"Less than 14 years",Total,Finland
2482,Afghanistan,AF,5,2010,"Less than 14 years",Total,Finland
2483,Afghanistan,AF,5,2012,"Less than 14 years",Total,Finland
2484,Afghanistan,AF,85,2015,"Less than 14 years",Total,Finland
2485,Afghanistan,AF,35,2016,"Less than 14 years",Total,Finland
2486,Afghanistan,AF,10,2016,"Less than 14 years",Total,France
2487,Afghanistan,AF,15,2016,"Less than 14 years",Total,Croatia
2488,Afghanistan,AF,5,2018,"Less than 14 years",Total,Croatia
2489,Afghanistan,AF,5,2009,"Less than 14 years",Total,Hungary
2490,Afghanistan,AF,30,2012,"Less than 14 years",Total,Hungary
2491,Afghanistan,AF,20,2013,"Less than 14 years",Total,Hungary
2492,Afghanistan,AF,40,2014,"Less than 14 years",Total,Hungary
2493,Afghanistan,AF,1065,2015,"Less than 14 years",Total,Hungary
2494,Afghanistan,AF,100,2016,"Less than 14 years",Total,Hungary
2495,Afghanistan,AF,60,2017,"Less than 14 years",Total,Hungary
2496,Afghanistan,AF,10,2018,"Less than 14 years",Total,Hungary
2497,Afghanistan,AF,5,2019,"Less than 14 years",Total,Hungary
2498,Afghanistan,AF,5,2008,"Less than 14 years",Total,Italy
2499,Afghanistan,AF,5,2010,"Less than 14 years",Total,Italy
2500,Afghanistan,AF,5,2014,"Less than 14 years",Total,Italy
2501,Afghanistan,AF,5,2015,"Less than 14 years",Total,Italy
2502,Afghanistan,AF,5,2008,"Less than 14 years",Total,Netherlands
2503,Afghanistan,AF,20,2009,"Less than 14 years",Total,Netherlands
2504,Afghanistan,AF,10,2010,"Less than 14 years",Total,Netherlands
2505,Afghanistan,AF,15,2011,"Less than 14 years",Total,Netherlands
2506,Afghanistan,AF,20,2012,"Less than 14 years",Total,Netherlands
2507,Afghanistan,AF,5,2013,"Less than 14 years",Total,Netherlands
2508,Afghanistan,AF,50,2015,"Less than 14 years",Total,Netherlands
2509,Afghanistan,AF,30,2016,"Less than 14 years",Total,Netherlands
2510,Afghanistan,AF,10,2017,"Less than 14 years",Total,Netherlands
2511,Afghanistan,AF,10,2018,"Less than 14 years",Total,Netherlands
